sex,fb,email_domain,associations,words,badwords,abuse
,0,yandex.ru,60,1,2,0
F,1,bk.ru,61,2,10,0
,0,mail.ru,61,3,4,0
,0,mail.ru,61,3,4,0
F,1,yandex.ru,61,1,0,0
F,1,ukr.net,61,1,4,0
F,1,rambler.ru,61,0,0,0
,0,gmail.com,61,1,0,0
F,1,gmail.com,61,0,12,0
M,1,nccu.edu.tw,61,4,1,0
M,1,skal.ru,61,3,0,0
,0,ya.ru,61,3,10,0
,0,mail.ru,61,1,1,0
,0,gmail.com,61,0,3,2
,0,gmail.com,61,1,0,0
,0,mail.ru,61,0,0,0
,0,gmail.com,61,2,9,0
M,1,gmail.com,61,2,32,0
F,1,yahoo.com,61,2,1,0
F,1,yandex.ru,61,1,2,0
M,1,mail.ru,61,1,4,0
,0,rambler.ru,61,3,1,0
F,1,,61,0,0,0
M,1,,61,1,0,0
,0,yandex.ru,61,1,2,0
,0,gmail.com,61,2,3,0
F,1,inbox.ru,61,0,4,0
,0,rambler.ru,62,3,0,0
,0,mail.ru,62,0,0,0
,0,MAIL.RU,62,1,1,0
,0,mail.ru,62,2,1,0
,0,mail.ru,62,10,19,0
,0,bk.ru,62,6,12,0
,0,gmail.com,62,2,2,0
M,1,yandex.ru,62,0,0,0
F,1,gmail.com,62,2,2,0
,0,yandex.ru,62,1,3,0
,0,yandex.ru,62,0,12,0
,0,mail.ru,62,1,2,0
M,1,gmail.com,62,1,6,0
,0,gmail.com,62,1,4,0
M,1,yandex.com,62,0,4,0
,0,gmail.com,62,2,4,0
,0,gmail.com,62,2,8,0
,0,gmail.com,62,1,5,0
,0,mail.ru,62,1,2,0
M,1,yahoo.com,62,0,0,0
M,1,mail.ru,62,2,1,0
,0,mail.ru,62,0,0,0
,0,gmail.com,62,0,4,0
,0,yandex.ru,62,2,9,0
M,1,gmail.com,62,1,2,1
,0,Rambler.ru,62,0,4,0
,0,gmail.com,62,0,1,0
,0,mail.ru,62,0,0,0
,0,gmail.com,62,0,6,0
,0,gmail.com,62,0,21,0
,0,mail.ru,63,2,21,0
,0,gmail.com,63,1,2,0
F,1,gmail.com,63,4,0,0
M,1,bskit.ru,63,0,3,0
M,1,gmail.com,63,1,11,0
F,1,gmail.com,63,2,9,0
,0,mail.ru,63,1,6,0
F,1,ngs.ru,63,2,3,0
M,1,gmail.com,63,0,4,0
F,1,gmail.com,63,0,0,0
,0,gmail.com,63,1,2,0
,0,mail.ru,63,0,0,0
,0,list.ru,63,2,7,0
F,1,mail.ru,63,1,2,0
,0,bk.ru,63,4,0,0
M,1,ua.fm,63,0,6,0
F,1,mail.ru,63,0,0,0
,0,mail.ru,63,1,8,0
F,1,,63,0,4,0
M,1,gmail.com,63,1,9,2
M,1,mail.ru,63,1,5,0
F,1,gmail.com,63,0,2,0
,0,mail.ru,63,0,3,0
F,1,,63,1,7,0
,0,gmail.com,63,1,2,0
F,1,mail.ru,63,0,4,0
,0,uralweb.ru,63,2,14,0
,0,bk.ru,63,1,5,0
F,1,gmail.com,63,1,2,0
M,1,gmail.com,63,0,4,0
F,1,yandex.ru,63,0,3,0
,0,mail.ru,63,0,0,0
,0,list.ru,64,6,2,0
,0,yandex.ru,64,3,20,1
,0,gmail.com,64,8,17,0
F,1,mail.ru,64,4,5,0
M,1,mail.ru,64,5,10,0
M,1,gmail.com,64,2,4,0
,0,mail.ru,64,0,0,0
F,1,9-ka.ru,64,1,0,0
,0,mail.ru,64,0,0,0
M,1,gmail.com,64,1,14,0
M,1,gmail.com,64,2,4,0
M,1,ya.ru,64,3,2,0
,0,bk.ru,64,0,8,0
,0,gmail.com,64,0,0,0
M,1,yandex.ru,64,0,0,0
,0,yandex.ru,64,0,0,0
M,1,mail.ru,64,0,0,0
,0,gmail.com,64,0,0,0
F,1,sc.ru.ru,64,2,0,0
,0,mail.ru,64,1,3,0
F,1,gmail.com,64,2,4,0
M,1,ukr.net,64,0,4,0
,0,zasod.com,64,3,7,0
M,1,mail.ru,64,0,0,0
F,1,mail.ru,64,1,2,0
,0,gmail.com,64,0,1,0
M,1,list.ru,64,2,1,0
F,1,mail.ru,64,0,2,0
F,1,gmail.com,64,0,0,0
F,1,mail.ru,64,0,5,0
,0,emltmp.com,64,3,3,0
,0,gmail.com,65,2,2,0
F,1,mail.ru,65,3,3,0
,0,yandex.ru,65,3,8,0
,0,yandex.ru,65,5,1,0
M,1,,65,0,6,0
,0,lmsh.edu.ru,65,2,0,1
F,1,i.ua,65,3,4,0
M,1,gmail.com,65,0,1,0
M,1,regioncargo.ru,65,1,10,0
F,0,gmail.com,65,0,4,0
F,1,mail.ru,65,6,16,0
F,1,gmail.com,65,0,6,0
,0,gmail.com,65,0,0,0
,0,mail.ru,65,0,2,0
,0,mail.ru,65,0,4,0
M,1,list.ru,65,1,2,0
M,1,live.ru,65,1,5,0
F,1,mail.ru,65,0,4,0
,0,list.ru,65,0,6,0
M,1,mail.ru,65,0,1,0
,0,bk.ru,65,0,2,0
,0,astarta.pro,65,0,1,0
M,1,gmail.com,65,1,0,0
,0,gmail.com,66,7,6,0
,0,gmail.com,66,4,2,0
F,1,mail.ru,66,10,17,0
M,1,kalenik.net,66,1,6,0
F,1,mail.ru,66,0,0,0
F,1,yandex.ru,66,7,12,0
F,1,mail.ru,66,1,6,0
,0,mail.ru,66,1,12,0
F,1,mail.ru,66,1,2,0
,0,gmail.com,66,1,6,0
F,1,yandex.ru,66,2,2,0
F,1,mail.ru,66,0,2,0
,0,inbox.ru,66,0,2,0
M,1,list.ru,66,2,3,0
,0,yandex.ru,66,0,0,0
,0,mail.ru,66,0,2,0
M,1,bk.ru,66,0,2,0
,0,mail.ru,66,0,1,0
F,1,mail.ru,66,1,6,0
,0,gmail.com,66,0,0,0
M,1,,66,1,8,0
,0,bk.ru,66,0,2,0
M,1,,66,3,5,1
M,1,gmail.com,66,1,2,0
,0,gmail.com,67,4,3,0
F,1,gmail.com,67,3,4,0
,0,ya.ru,67,3,2,0
,0,mail.ru,67,2,9,0
,0,mail.ru,67,0,5,1
M,1,gmail.com,67,3,2,0
F,1,gmail.com,67,2,4,0
F,1,yandex.ru,67,0,2,0
F,1,tvm.stud.vu.lt,67,5,2,0
,0,yandex.ru,67,0,3,0
M,1,mail.ru,67,2,1,0
,0,gmail.com,67,0,7,0
M,1,yandex.ru,67,2,37,2
F,1,yandex.ru,67,1,13,0
M,1,gmail.com,67,0,3,0
M,1,rambler.ru,67,1,0,0
M,1,mail.ru,67,1,4,1
,0,mail.ru,67,0,6,0
,0,mail.ru,67,0,0,0
M,1,mail.ru,67,9,28,0
F,1,ya.ru,67,1,2,0
M,1,mail.ru,67,2,11,0
F,1,mail.ru,67,1,5,0
,0,yandex.ru,68,6,1,0
M,0,mail.ru,68,4,24,0
M,1,mail.ru,68,1,4,0
M,1,mail.ru,68,4,8,0
M,1,gmail.com,68,3,0,0
,0,mail.ru,68,1,10,0
,0,nsk.vkpm.ru,68,0,10,0
F,1,yandex.ru,68,1,2,1
,0,mail.ru,68,0,6,0
,0,mail.ru,68,2,0,1
,0,yandex.ru,68,2,2,0
F,1,ngs.ru,68,3,7,0
F,1,rambler.ru,68,1,0,0
F,1,gmail.com,68,1,1,0
,0,gmail.com,68,0,0,0
F,1,gmail.com,68,1,4,0
,0,list.ru,68,1,2,0
,0,mail.ru,68,0,2,0
M,1,ya.ru,68,1,1,1
F,1,mail.ru,68,0,3,0
,0,yandex.ru,68,1,5,1
F,1,yandex.ru,68,1,10,0
,0,gmail.com,68,0,2,0
,0,gmail.com,68,1,1,0
F,1,,68,1,11,0
,0,mail.ru,69,5,6,0
M,1,,69,0,5,0
F,1,yandex.ru,69,6,6,0
,0,mail.ru,69,25,10,0
,0,gmail.com,69,6,0,0
M,1,ukr.net,69,6,9,0
,0,yandex.ru,69,1,0,0
M,1,yandex.ru,69,2,22,0
,0,mail.ru,69,0,10,0
,0,mail.ru,69,1,0,0
M,1,yandex.ru,69,1,16,0
F,1,yandex.ru,69,1,4,0
F,1,mail.ru,69,1,5,0
F,1,gmail.com,69,0,0,0
,0,mail.ru,69,1,0,1
M,1,gmail.com,69,2,5,0
M,1,mail.ru,69,1,1,0
,0,gmail.com,69,2,5,0
F,1,list.ru,69,0,0,0
F,1,mail.ru,69,1,2,0
F,1,rambler.ru,69,0,4,0
,0,list.ru,69,0,3,0
,0,mail.ru,69,0,4,0
F,1,,69,0,3,0
F,1,,69,1,0,0
,0,gmail.com,70,0,5,0
,0,yandex.ru,70,10,24,0
,0,gmail.com,70,7,33,1
F,1,rambler.ru,70,1,2,0
F,1,yandex.ru,70,1,4,0
M,1,mail.ru,70,1,4,0
M,1,gmail.com,70,1,6,0
M,1,,70,1,9,0
,0,mail.ru,70,2,3,0
M,1,gmail.com,70,1,3,0
F,1,mail.ua,70,0,17,0
,0,mail.ru,70,0,2,0
,0,gmail.com,70,1,3,0
,0,gmail.com,71,6,6,1
,0,yandex.ru,71,3,9,0
,0,hotmail.com,71,2,5,0
,0,yandex.ru,71,6,2,0
,0,list.ru,71,2,3,0
,0,yandex.ru,71,1,7,0
,1,mail.ru,71,0,4,0
,0,mail.ru,71,1,6,0
F,1,list.ru,71,1,2,0
,0,gmail.com,71,1,0,0
,0,mail.ru,71,0,0,0
F,1,,71,0,0,0
F,1,mail.ru,71,0,12,0
F,1,mail.ru,71,0,2,0
M,1,yahoo.com,71,2,1,0
F,1,gmail.com,72,5,8,0
,0,yandex.ru,72,4,1,0
,0,gmail.com,72,3,0,0
,0,mail.ru,72,3,4,0
F,1,mail.ru,72,0,0,0
,0,gmail.com,72,3,4,0
,0,yandex.ru,72,3,21,0
M,1,list.ru,72,1,10,0
F,1,list.ru,72,0,0,0
,0,yandex.ru,72,4,0,0
,0,valemail.net,72,5,14,0
,0,yandex.ru,72,0,10,0
F,1,mail.ru,72,0,5,0
,0,gmail.com,72,0,1,0
F,1,ya.ru,72,3,3,0
,0,mail.ru,72,0,18,0
,0,bk.ru,72,1,2,0
,0,yandex.ru,72,0,0,0
,0,gmail.com,72,0,5,0
F,1,mail.ru,72,0,1,0
F,1,mail.ru,72,0,5,1
,0,mail.ru,72,2,2,0
M,1,,72,0,7,0
F,1,rambler.ru,72,0,3,0
,0,mail.ru,73,3,4,0
M,1,i.ua,73,2,0,0
,0,mail.ru,73,0,2,0
,0,yandex.ru,73,1,2,0
F,1,gmail.com,73,4,2,0
F,1,,73,1,30,3
,0,mail.ru,73,0,6,0
M,1,3290.ru,73,2,0,0
,0,gmail.com,73,0,2,0
,0,gmail.com,73,0,4,0
,0,gmail.com,73,1,3,0
,0,gmail.com,73,1,6,0
,0,inbox.ru,73,0,2,0
,0,tut.by,73,0,5,0
M,1,gmail.com,73,0,0,0
,0,gmail.com,74,8,6,0
F,1,online.de,74,5,10,0
,0,inbox.ru,74,1,6,0
M,1,mail.ru,74,1,1,0
,0,list.ru,74,1,10,7
,0,ya.ru,74,2,2,0
F,1,mail.ru,74,3,2,0
M,1,gmail.com,74,1,2,0
,0,Gmail.com,74,1,6,0
,0,mail.ru,74,10,15,0
,0,gmail.com,74,3,1,0
,0,remen.ru,74,0,2,0
,0,gmail.com,74,0,1,0
M,1,gmail.com,74,0,4,0
,0,yandex.ru,74,8,4,0
F,1,narod.ru,74,0,1,0
,0,gmail.com,74,0,5,1
F,1,gmail.com,74,0,0,0
F,1,mail.ru,74,1,0,0
F,1,gmail.com,74,0,0,0
,0,inbox.ru,75,16,14,0
,0,mail.ru,75,8,30,0
,0,bk.ru,75,11,12,0
,0,mail.ru,75,0,0,0
F,1,gmail.com,75,1,2,0
,0,mail.ru,75,0,2,0
,0,mail.ru,75,1,2,0
,0,gmail.com,75,0,2,0
M,1,mail.ru,75,0,0,0
M,1,gmail.com,75,2,4,0
F,1,mail.ru,75,1,2,0
,0,gmail.com,75,0,0,0
F,1,,75,1,10,0
M,1,mail.ru,75,0,6,0
M,1,gmail.com,75,0,5,0
F,1,gmail.com,75,1,5,0
,0,gmail.com,75,0,3,0
,0,yandex.ru,75,0,2,0
,0,mail.ru,75,2,12,0
M,1,mail.ru,75,0,5,0
M,1,,75,1,10,0
F,1,mail.ru,75,1,4,0
,0,mail.ru,76,8,7,0
M,1,gmail.com,76,7,2,0
F,1,,76,3,2,0
F,1,mail.ru,76,2,4,0
,0,list.ru,76,2,6,0
,0,gmail.com,76,2,1,0
F,1,list.ru,76,2,3,0
,0,gmail.com,76,1,4,0
,0,yandex.ru,76,0,6,0
M,1,ya.ru,76,0,10,0
M,1,gmail.com,76,4,1,0
F,1,mail.ru,76,0,16,0
M,1,mail.ru,76,1,4,0
,0,ya.ru,76,3,6,0
,0,mail.ru,76,0,1,0
M,1,rambler.ru,76,2,7,1
F,1,gmail.com,76,1,5,0
,0,yandex.ru,76,0,1,0
F,1,mail.ru,76,0,4,0
,0,mail.ru,76,4,5,0
,0,yandex.ru,76,0,3,0
,0,gmail.com,76,0,2,0
F,1,yandex.ru,76,1,1,0
,0,mail.ru,77,0,0,0
M,1,mad-show.ru,77,5,16,0
,0,mail.ru,77,4,8,0
,0,mail.ru,77,1,0,0
F,1,mail.ru,77,1,0,0
F,1,,77,3,3,0
,0,gmail.com,77,2,9,0
,0,ya.ru,77,2,0,0
M,1,gmail.com,77,1,4,0
F,1,inbox.ru,77,6,8,0
M,1,rambler.ru,77,1,10,1
F,1,gmail.com,77,0,4,0
M,1,yandex.ru,77,5,2,0
F,1,bk.ru,77,1,2,0
F,1,yandex.ru,77,2,1,0
F,1,mail.ru,77,1,6,0
,0,mail.ru,77,0,8,0
M,1,,77,0,4,0
,0,yandex.ru,77,1,1,0
,0,list.ru,78,6,27,0
,0,yandex.ru,78,4,13,0
F,1,rambler.ru,78,3,3,0
,0,mail.ru,78,0,0,0
F,1,gmail.com,78,3,0,0
,0,mail.ru,78,5,4,0
M,1,mail.ru,78,2,4,0
M,1,mail.ru,78,5,4,0
F,1,gmail.com,78,5,11,0
F,1,mail.ru,78,0,8,0
,0,ya.ru,78,1,0,2
,0,mail.ru,78,3,8,0
,0,gmail.com,78,0,0,0
F,1,mail.ru,78,1,5,0
M,1,mail.ru,78,6,5,0
F,1,mail.ru,78,0,3,0
F,1,yandex.ru,78,4,4,0
,0,yandex.ru,78,1,4,0
F,1,mail.ru,78,1,5,0
,0,inbox.ru,78,2,5,0
F,1,gmail.com,78,2,10,0
F,1,narod.ru,78,0,1,0
,0,yandex.ru,78,2,1,0
,0,yandex.ru,78,0,13,0
F,1,,78,0,2,0
F,1,rambler.ru,78,0,3,0
F,1,mail.ru,78,2,2,0
,0,gmail.com,79,10,6,0
M,1,ya.ru,79,4,18,0
,0,mail.ru,79,4,12,0
M,1,gmail.com,79,2,3,0
,0,yahoo.com,79,10,6,0
F,1,mail.ru,79,0,0,0
M,1,inbox.ru,79,2,10,0
F,1,gmail.com,79,2,14,0
,0,mail.ru,79,0,0,0
,0,list.ru,79,0,5,0
F,1,,79,0,13,0
F,1,mail.ru,79,0,0,0
,0,gmail.com,79,1,0,0
,0,gmail.com,79,2,18,0
F,1,,79,0,3,0
,0,yandex.ru,79,0,0,0
,0,mail.ru,79,0,4,0
F,1,inbox.ru,79,0,2,0
M,1,yandex.ru,79,0,14,0
M,1,mail.ru,79,0,2,0
,0,yandex.ru,80,7,3,0
,0,mail.ru,80,10,41,0
F,1,mail.ru,80,1,5,0
F,1,yandex.ru,80,21,15,0
F,1,mail.ru,80,1,0,0
,0,mail.ru,80,1,0,0
,0,mail.ru,80,1,12,0
F,1,rambler.ru,80,1,10,0
,0,mail.ru,80,2,5,0
,0,mail.ru,80,0,4,0
,0,yandex.ru,80,5,1,0
,0,gmail.com,80,0,6,0
F,1,mail.ru,80,1,6,0
,0,ya.ru,80,1,2,0
F,1,mail.ru,80,0,0,0
,0,mail.ru,80,2,4,0
,0,mail.ru,80,1,4,1
M,1,gmail.com,80,1,5,0
F,1,,80,0,10,1
F,0,gmail.com,81,7,6,0
,0,gmail.com,81,6,3,0
,0,mail.ru,81,12,4,0
,0,mail.ru,81,2,4,0
,0,yandex.ru,81,1,4,0
M,1,computer-plaza.by,81,1,4,0
,0,ya.ru,81,2,19,0
F,1,gmail.com,81,1,2,0
M,1,mail.ru,81,0,1,0
,0,mail.ru,81,1,39,0
M,1,gmail.com,82,10,6,0
,0,mail.ru,82,2,5,0
,0,yandex.ru,82,4,3,0
M,1,gmail.com,82,0,4,0
F,1,yandex.ru,82,3,10,0
F,1,mail.ru,82,2,2,0
,0,tut.by,82,1,0,0
M,1,gmail.com,82,0,0,0
M,1,,82,1,10,0
M,1,mail.ru,82,0,4,0
F,1,,82,0,0,0
F,1,mail.ru,82,0,2,0
,0,gmail.com,82,3,10,0
M,1,mail.ru,82,17,22,0
M,1,mail.ru,83,0,0,0
,0,gmail.com,83,9,4,0
,0,gmail.com,83,3,0,0
M,1,mail.ru,83,1,2,0
F,1,gmail.com,83,3,4,0
F,1,mail.ru,83,3,3,0
F,1,mail.ru,83,0,2,0
,0,mail.ru,83,6,20,0
F,1,mail.ru,83,2,1,0
M,1,mail.ru,83,0,8,0
,0,mail.ru,83,0,4,0
,0,trbvm.com,83,0,0,0
,0,gmail.com,83,0,1,0
F,1,,83,0,0,0
,0,gmail.com,84,7,4,0
,0,yandex.ru,84,8,43,0
,0,mail.ru,84,2,6,0
F,1,mail.ru,84,1,1,0
,0,gmail.com,84,2,14,0
M,1,gmail.com,84,4,2,0
F,1,mail.ru,84,4,0,0
M,1,hotmail.com,84,2,2,0
,0,yandex.ru,84,4,4,0
,0,mail.ru,84,3,0,0
,0,mail.ru,84,0,4,0
M,1,gmail.com,84,2,6,0
F,1,mail.ru,84,1,8,0
,0,gmail.com,84,7,22,0
M,1,bk.ru,85,4,20,0
,0,mail.ru,85,4,0,0
F,1,,85,6,19,0
,0,yandex.ru,85,7,7,0
F,1,mail.ru,85,1,0,0
F,0,list.ru,85,7,52,0
,0,mail.ru,85,0,2,0
F,1,inbox.lv,85,0,0,0
M,1,mail.ru,85,1,2,0
F,1,mail.ru,85,4,2,1
M,1,mail.ru,85,3,2,2
F,1,rambler.ru,85,0,4,0
F,1,mail.ru,85,0,6,0
F,1,,85,2,3,0
,0,gmail.com,86,2,2,0
M,1,gmail.com,86,9,13,0
,0,yandex.ru,86,0,2,0
,0,mail.ru,86,7,30,0
,0,mail.ru,86,4,5,0
,0,mail.ru,86,2,10,0
M,1,mail.ru,86,1,4,0
,0,inbox.ru,86,0,2,0
M,1,gmail.com,86,2,3,0
F,1,gmail.com,86,2,7,0
,0,mail.ru,86,0,6,0
,0,gmail.com,86,0,4,0
,0,yahoo.com,87,8,2,0
M,1,mail.ru,87,3,4,0
,0,list.ru,87,3,10,0
,0,inbox.ru,87,9,15,0
,0,yandex.ua,87,1,12,0
,0,gmail.com,87,8,7,0
M,1,,87,7,9,0
M,1,narod.ru,87,4,7,0
F,1,ukr.net,87,0,0,0
F,1,list.ru,87,3,8,0
,0,yandex.ru,87,4,34,1
,0,gmail.com,87,0,4,1
F,1,gmail.com,87,0,2,0
,0,gmail.com,87,2,11,0
M,1,avanes.ru,88,59,11,0
,0,bk.ru,88,10,20,0
,0,gmail.com,88,6,0,0
,0,land.ru,88,7,7,1
,0,yandex.ru,88,2,6,1
F,1,gmail.com,88,3,2,0
F,1,mail.ru,88,3,4,0
,0,yandex.ru,88,8,4,0
F,1,gmail.com,88,1,4,0
F,1,inbox.ru,88,5,0,0
F,1,mail.ru,88,0,0,0
F,1,,88,0,3,0
,0,mail.ru,88,0,4,0
F,1,bigmir.net,88,0,2,0
,0,yandex.ru,89,10,26,0
M,1,gmail.com,89,4,6,0
M,1,yandex.ru,89,1,3,0
,0,yahoo.com,89,6,2,0
,0,yandex.ru,89,1,2,0
,0,yandex.ru,89,1,8,0
,0,mail.ru,89,2,4,0
,0,mail.ru,89,3,2,0
M,1,yandex.ru,89,1,3,0
M,1,list.ru,89,3,13,0
,0,list.ru,89,1,3,0
,0,elements-group.ru,89,0,3,0
,0,yandex.ua,89,0,2,0
,0,zilantkon.ru,90,5,17,0
F,1,rambler.ru,90,10,6,0
F,1,inbox.ru,90,3,2,0
,0,mail.ru,90,4,4,0
,0,list.ru,90,2,8,0
,0,gmail.com,90,0,3,0
F,1,gmail.com,90,0,0,0
F,1,,90,0,9,0
F,1,mail.ru,90,0,2,0
,0,yandex.ru,90,3,4,0
,0,yandex.ru,90,1,4,0
,0,mail.ru,90,0,9,0
F,1,mail.ru,90,0,2,0
,0,rambler.ru,91,6,0,0
,0,yandex.ru,91,5,0,0
M,1,,91,13,13,0
F,1,,91,4,23,0
F,1,i.ua,91,0,0,0
F,1,gmail.com,91,6,0,0
M,1,gmail.com,91,12,3,1
,0,gmail.com,91,3,8,0
F,1,mail.ru,91,3,4,0
F,1,gmail.com,91,1,5,0
,0,rambler.ru,91,2,10,0
,0,mail.ru,91,1,8,0
,0,gmail.com,91,1,2,0
F,1,gmail.com,91,0,3,0
,0,mail.ru,91,3,0,0
,0,bk.ru,91,0,2,0
,0,yandex.ru,91,2,1,0
,0,,92,10,6,0
,0,mail.ru,92,5,8,0
,0,drdrb.com,92,3,6,0
F,1,mail.ru,92,7,16,0
,0,mail.ru,92,2,7,0
F,1,virginmedia.com,92,1,4,0
,0,dozor.biz,92,1,0,0
,0,bk.ru,92,2,0,0
,0,yandex.ru,92,0,4,0
,0,list.ru,92,1,0,0
M,1,gmail.com,92,7,5,0
M,1,,92,1,5,1
,0,mail.ru,92,0,0,0
F,1,mail.ru,92,1,1,0
F,1,,92,2,0,0
F,1,icloud.com,92,0,3,0
,0,gmail.com,93,21,24,0
,0,gmail.com,93,8,6,0
,0,gmail.com,93,14,24,0
,0,gmail.com,93,14,2,0
,0,bk.ru,93,2,8,0
F,1,gmail.com,93,7,0,0
F,1,mail.ru,93,2,13,0
F,0,yandex.ru,93,3,8,0
,0,mail.ru,93,3,12,0
F,1,gmail.com,93,1,9,0
,0,amz.su,93,2,4,0
,0,yandex.ru,93,2,9,0
,0,yandex.ru,93,1,0,0
F,1,gmail.com,93,0,4,0
F,1,rambler.ru,93,1,6,0
F,1,gmail.com,93,0,0,0
,0,gmail.com,93,1,0,0
,0,mail.ru,93,1,1,0
F,1,,93,2,4,0
F,1,gmail.com,93,3,5,0
,0,gmail.com,93,1,8,0
,0,mail.ru,94,4,11,0
F,1,yandex.ru,94,4,14,0
M,1,yandex.ru,94,1,2,0
,0,gmail.com,94,1,0,0
,0,mail.ru,94,2,10,0
,0,yandex.ru,94,0,0,0
M,1,mail.ru,94,1,6,0
F,1,list.ru,94,3,5,0
,0,mail.ru,94,3,28,0
F,1,mail.ru,94,0,6,0
M,1,yandex.ru,95,10,24,0
,0,yandex.ru,95,2,1,0
F,1,gmail.com,95,5,5,0
M,1,hotmail.com,95,4,14,0
,0,mail.ru,95,2,6,0
F,1,mail.ru,95,0,1,0
,0,mail.ru,95,2,1,0
,0,gmail.com,95,0,10,0
F,1,gmail.com,95,0,4,0
,0,mail.ru,96,9,10,0
,0,mail.ru,96,4,0,0
M,1,inbox.ru,96,4,6,0
M,1,mail.ru,96,6,0,0
M,1,gmail.com,96,2,0,0
,0,inbox.ru,96,5,14,0
,0,mail.ru,96,1,0,0
,0,mail.ru,96,0,4,0
,0,yandex.ru,96,4,1,0
M,1,mail.ru,96,1,2,0
,0,gmail.com,97,13,11,0
F,1,gmail.com,97,3,47,0
M,1,yandex.ru,97,3,35,0
M,1,rambler.ru,97,2,10,0
,0,mail.ru,97,11,22,0
M,1,mail.ru,97,2,8,2
,0,mail.ru,97,1,10,0
M,1,mail.ru,97,3,6,1
F,1,yandex.ru,97,3,0,0
,0,gmail.com,97,1,16,1
F,1,,97,0,0,0
,0,gmail.com,97,0,0,0
,0,mail.ru,97,0,0,0
F,1,gmail.com,97,0,0,0
F,1,mail.ru,97,1,2,0
,0,rambler.ru,98,8,6,0
F,1,gmail.com,98,7,0,0
,0,yandex.ru,98,10,1,0
,0,mail.ru,98,7,37,2
,0,gmail.com,98,3,13,0
F,1,bigmir.net,98,0,0,0
,0,mail.ru,98,2,5,0
M,1,mail.ru,98,1,12,0
F,1,2die4.com,98,1,1,0
F,1,rambler.ru,98,1,6,0
M,1,mail.ru,98,0,0,1
,0,gmail.com,98,0,7,0
,0,mail.ru,98,2,7,0
,0,punk-you.ru,98,0,4,0
M,1,mail.ru,98,3,10,0
,0,mail.ru,98,1,4,0
,0,gmail.com,98,1,2,0
,0,mail.ru,98,0,0,0
,0,gmail.com,99,6,2,0
M,1,mail.ru,99,8,11,0
,0,mail.ru,99,4,0,0
F,1,hotmail.com,99,2,2,0
,0,qip.ru,99,2,48,0
M,1,mail.ru,99,0,1,0
,0,wr.su,99,5,26,9
,0,mail.ru,99,2,11,0
F,1,rambler.ru,99,0,2,0
,0,gmail.com,99,3,2,0
,0,yandex.ru,99,2,0,0
F,1,,99,1,2,0
,0,gmail.com,99,1,8,0
M,1,mail.ru,99,1,11,0
,0,gmail.com,99,1,2,0
,1,gmail.com,99,0,2,0
F,1,icloud.com,99,1,1,0
F,1,yandex.ru,99,1,4,0
,0,bk.ru,99,1,6,0
,0,yandex.ru,100,3,3,0
,0,gmail.com,100,9,16,1
,0,ya.ru,100,1,4,0
,0,gmail.com,100,0,0,0
F,1,amplua.com.ua,100,0,4,0
,0,yandex.ru,100,5,6,0
,0,gmail.com,100,0,0,0
,0,rambler.ru,100,4,2,0
F,1,mail.ru,100,4,11,0
,0,mail.ru,100,2,2,0
F,1,yandex.ru,100,7,6,0
F,1,mail.ru,100,1,17,0
,0,gmail.com,100,2,2,0
,0,gmail.com,100,2,0,0
,0,inbox.lv,100,0,8,0
F,1,inbox.ru,100,4,9,0
,0,gmail.com,100,1,4,0
F,1,mail.ru,100,0,0,0
F,1,mail.ru,100,0,0,0
M,1,gmail.com,100,1,0,0
F,1,gmail.com,100,0,3,0
F,1,mail.ru,100,0,3,0
,0,gmail.com,101,3,1,1
M,1,mail.ru,101,4,0,0
M,1,inbox.ru,101,3,11,0
F,1,gmail.com,101,0,9,0
,0,gmail.com,101,1,10,0
F,1,mail.ru,101,0,0,0
,0,mail.ru,101,1,0,0
,0,yandex.ru,101,1,2,0
M,1,gmail.com,101,0,7,0
,0,mail.ru,101,0,0,0
M,1,,101,2,8,0
F,1,,101,1,7,1
,0,gmail.com,102,5,0,0
M,1,yandex.ru,102,5,11,0
M,1,mail.ru,102,2,17,0
M,1,mail.ru,102,6,4,0
M,1,,102,3,0,0
M,1,bigmir.net,102,0,2,0
F,1,gmail.com,102,1,2,0
M,1,yandex.ru,102,4,0,0
F,1,ya.ru,102,1,12,0
,0,rambler.ru,102,0,2,0
M,1,yandex.ru,102,0,6,0
,0,mail.ru,102,2,8,0
,0,yandex.ru,102,0,4,0
,0,list.ru,102,1,6,0
F,1,mail.ru,102,0,6,0
F,1,,102,1,7,0
M,1,mail.ru,102,1,6,0
F,1,gmail.com,102,3,11,0
,0,,103,39,15,0
,0,gmail.com,103,6,5,0
M,1,gmail.com,103,1,4,0
F,1,mail.ru,103,4,9,0
,0,yandex.ru,103,8,3,0
M,1,yandex.ru,103,3,0,0
,0,mail.ru,103,2,13,0
,0,gmail.com,103,1,7,0
,0,gmail.com,103,0,0,0
,0,gmail.com,103,0,2,0
,0,rambler.ru,104,5,2,0
F,1,mail.ru,104,3,11,0
F,1,inbox.ru,104,0,0,0
F,1,ukr.net,104,0,4,0
,0,mail.ru,104,3,0,0
,0,gmail.com,104,0,2,0
,0,yandex.ru,104,0,6,0
F,1,yandex.ru,104,0,2,0
M,1,,104,3,3,0
M,1,inbox.ru,104,1,0,0
F,0,ya.ru,105,9,9,0
F,0,mail.ru,105,4,10,0
,0,gmail.com,105,0,0,0
F,1,mail.ru,105,3,5,0
